iter	Passed	Remaining
4790	22695	19938
4791	22700	19933
4792	22705	19929
4793	22709	19923
4794	22713	19918
4795	22718	19913
4796	22722	19908
4797	22726	19903
4798	22730	19898
4799	22736	19894
4800	22740	19889
4801	22745	19884
4802	22750	19879
4803	22754	19874
4804	22758	19869
4805	22762	19864
4806	22768	19860
4807	22772	19855
4808	22776	19849
4809	22781	19845
4810	22785	19839
4811	22790	19834
4812	22794	19829
4813	22799	19825
4814	22803	19820
4815	22808	19815
4816	22814	19811
4817	22818	19806
4818	22823	19801
4819	22828	19797
4820	22832	19792
4821	22837	19787
4822	22841	19782
4823	22847	19778
4824	22852	19774
4825	22857	19769
4826	22862	19765
4827	22866	19759
4828	22870	19754
4829	22874	19749
4830	22880	19744
4831	22884	19739
4832	22888	19733
4833	22892	19729
4834	22897	19724
4835	22901	19719
4836	22905	19713
4837	22910	19709
4838	22915	19704
4839	22919	19699
4840	22924	19694
4841	22928	19689
4842	22932	19684
4843	22936	19678
4844	22942	19674
4845	22946	19669
4846	22950	19664
4847	22954	19659
4848	22959	19654
4849	22963	19649
4850	22967	19643
4851	22973	19639
4852	22977	19634
4853	22981	19629
4854	22986	19624
4855	22991	19620
4856	22995	19615
4857	22999	19609
4858	23004	19605
4859	23008	19600
4860	23013	19595
4861	23018	19590
4862	23023	19585
4863	23027	19581
4864	23032	19576
4865	23038	19572
4866	23091	19609
4867	23098	19606
4868	23128	19622
4869	23137	19621
4870	23143	19617
4871	23147	19612
4872	23152	19608
4873	23157	19603
4874	23161	19598
4875	23167	19594
4876	23172	19589
4877	23176	19584
4878	23182	19580
4879	23186	19575
4880	23191	19570
4881	23196	19566
4882	23201	19561
4883	23206	19556
4884	23211	19552
4885	23216	19548
4886	23221	19543
4887	23226	19538
4888	23231	19534
4889	23236	19530
4890	23240	19524
4891	23254	19527
4892	23261	19524
4893	23265	19519
4894	23269	19513
4895	23273	19508
4896	23278	19503
4897	23282	19498
4898	23286	19493
4899	23290	19488
4900	23295	19483
4901	23299	19477
4902	23303	19472
4903	23308	19467
4904	23312	19462
4905	23316	19457
4906	23320	19451
4907	23326	19447
4908	23330	19442
4909	23334	19437
4910	23338	19432
4911	23343	19427
4912	23347	19422
4913	23352	19417
4914	23357	19413
4915	23361	19407
4916	23365	19402
4917	23370	19397
4918	23375	19393
4919	23380	19388
4920	23385	19383
4921	23390	19379
4922	23394	19374
4923	23398	19369
4924	23403	19364
4925	23407	19359
4926	23411	19353
4927	23416	19348
4928	23421	19344
4929	23425	19338
4930	23429	19333
4931	23433	19328
4932	23437	19323
4933	23441	19317
4934	23446	19312
4935	23451	19308
4936	23456	19303
4937	23461	19299
4938	23466	19295
4939	23470	19289
4940	23475	19284
4941	23478	19279
4942	23483	19274
4943	23487	19269
4944	23491	19263
4945	23495	19258
4946	23500	19253
4947	23504	19248
4948	23508	19242
4949	23512	19237
4950	23517	19232
4951	23521	19227
4952	23525	19222
4953	23530	19217
4954	23534	19212
4955	23539	19207
4956	23543	19202
4957	23548	19197
4958	23552	19192
4959	23556	19187
4960	23560	19181
4961	23565	19177
4962	23569	19172
4963	23574	19167
4964	23579	19163
4965	23583	19157
4966	23587	19152
4967	23591	19147
4968	23597	19142
4969	23601	19137
4970	23606	19132
4971	23611	19128
4972	23615	19123
4973	23619	19117
4974	23624	19112
4975	23629	19108
4976	23633	19103
4977	23638	19098
4978	23643	19094
4979	23647	19089
4980	23651	19083
4981	23655	19078
4982	23661	19074
4983	23665	19069
4984	23669	19063
4985	23675	19060
4986	23679	19054
4987	23683	19049
4988	23688	19044
4989	23693	19040
4990	23697	19035
4991	23702	19030
4992	23708	19026
4993	23713	19021
4994	23717	19017
4995	23723	19013
4996	23728	19008
4997	23732	19002
4998	23737	18998
4999	23744	18995
5000	23749	18991
5001	23754	18986
5002	23760	18983
5003	23765	18978
5004	23769	18973
5005	23774	18968
5006	23779	18963
5007	23783	18958
5008	23788	18953
5009	23792	18948
5010	23796	18943
5011	23800	18937
5012	23805	18932
5013	23809	18927
5014	23813	18922
5015	23817	18917
5016	23822	18912
5017	23826	18907
5018	23830	18902
5019	23835	18897
5020	23839	18892
5021	23844	18887
5022	23848	18882
5023	23853	18877
5024	23857	18872
5025	23861	18867
5026	23866	18862
5027	23871	18857
5028	23875	18852
5029	23879	18847
5030	23885	18843
5031	23889	18838
5032	23893	18832
5033	23897	18827
5034	23902	18823
5035	23906	18817
5036	23910	18812
5037	23916	18808
5038	23921	18803
5039	23925	18798
5040	23930	18794
5041	23935	18789
5042	23940	18784
5043	23945	18780
5044	23950	18775
5045	23954	18770
5046	23959	18766
5047	23965	18761
5048	23969	18756
5049	23973	18751
5050	23977	18746
5051	23983	18742
5052	23987	18737
5053	23991	18732
5054	23996	18727
5055	24000	18722
5056	24004	18716
5057	24008	18711
5058	24013	18706
5059	24017	18701
5060	24022	18696
5061	24026	18691
5062	24031	18686
5063	24035	18681
5064	24039	18676
5065	24043	18670
5066	24048	18666
5067	24052	18661
5068	24056	18656
5069	24062	18652
5070	24067	18647
5071	24072	18642
5072	24078	18638
5073	24082	18633
5074	24086	18628
5075	24091	18623
5076	24096	18619
5077	24100	18614
5078	24105	18609
5079	24110	18605
5080	24115	18600
5081	24119	18594
5082	24123	18589
5083	24129	18585
5084	24133	18580
5085	24137	18575
5086	24142	18570
5087	24146	18565
5088	24150	18560
5089	24155	18555
5090	24160	18551
5091	24164	18545
5092	24168	18540
5093	24174	18536
5094	24178	18531
5095	24182	18526
5096	24187	18521
5097	24192	18516
5098	24196	18511
5099	24200	18506
5100	24206	18502
5101	24210	18497
5102	24214	18491
5103	24218	18486
5104	24223	18482
5105	24228	18477
5106	24232	18472
5107	24236	18466
5108	24241	18462
5109	24246	18457
5110	24250	18452
5111	24256	18448
5112	24261	18443
5113	24265	18438
5114	24270	18434
5115	24275	18429
5116	24279	18424
5117	24284	18419
5118	24289	18415
5119	24293	18410
5120	24298	18405
5121	24304	18401
5122	24309	18396
5123	24313	18391
5124	24319	18387
5125	24323	18382
5126	24327	18377
5127	24331	18371
5128	24336	18367
5129	24340	18362
5130	24344	18356
5131	24348	18351
5132	24354	18347
5133	24358	18342
5134	24362	18336
5135	24367	18332
5136	24371	18327
5137	24375	18322
5138	24380	18317
5139	24385	18313
5140	24390	18308
5141	24394	18303
5142	24399	18298
5143	24403	18293
5144	24408	18288
5145	24412	18283
5146	24418	18279
5147	24422	18274
5148	24427	18269
5149	24433	18265
5150	24438	18261
5151	24442	18255
5152	24447	18251
5153	24452	18246
5154	24456	18241
5155	24460	18236
5156	24466	18232
5157	24471	18228
5158	24476	18223
5159	24482	18219
5160	24487	18215
5161	24491	18209
5162	24497	18205
5163	24501	18200
5164	24505	18195
5165	24509	18190
5166	24514	18185
5167	24519	18180
5168	24523	18175
5169	24528	18171
5170	24532	18166
5171	24536	18160
5172	24541	18155
5173	24546	18151
5174	24550	18146
5175	24555	18141
5176	24559	18136
5177	24564	18131
5178	24568	18126
5179	24572	18121
5180	24578	18117
5181	24582	18111
5182	24586	18106
5183	24590	18101
5184	24595	18096
5185	24599	18091
5186	24603	18086
5187	24608	18081
5188	24613	18076
5189	24617	18072
5190	24622	18067
5191	24627	18062
5192	24632	18058
5193	24637	18053
5194	24643	18049
5195	24648	18045
5196	24653	18040
5197	24658	18036
5198	24666	18033
5199	24670	18028
5200	24676	18024
5201	24680	18019
5202	24684	18014
5203	24689	18009
5204	24693	18004
5205	24698	17999
5206	24702	17994
5207	24707	17989
5208	24711	17984
5209	24715	17979
5210	24720	17974
5211	24724	17969
5212	24729	17964
5213	24733	17959
5214	24738	17955
5215	24743	17950
5216	24747	17945
5217	24751	17939
5218	24756	17935
5219	24760	17930
5220	24765	17925
5221	24770	17920
5222	24774	17915
5223	24778	17910
5224	24782	17905
5225	24788	17901
5226	24792	17896
5227	24797	17891
5228	24802	17887
5229	24806	17881
5230	24811	17876
5231	24815	17871
5232	24821	17867
5233	24826	17862
5234	24830	17858
5235	24836	17854
5236	24840	17849
5237	24845	17844
5238	24850	17839
5239	24855	17835
5240	24859	17830
5241	24865	17825
5242	24870	17821
5243	24874	17816
5244	24878	17810
5245	24883	17806
5246	24887	17801
5247	24891	17796
5248	24896	17791
5249	24900	17786
5250	24904	17781
5251	24908	17775
5252	24914	17771
5253	24918	17766
5254	24922	17761
5255	24927	17756
5256	24932	17752
5257	24936	17746
5258	24940	17741
5259	24944	17736
5260	24950	17732
5261	24954	17727
5262	24958	17721
5263	24963	17717
5264	24968	17712
5265	24972	17707
5266	24976	17702
5267	24981	17697
5268	24986	17693
5269	24990	17687
5270	24995	17683
5271	24999	17678
5272	25004	17673
5273	25008	17667
5274	25013	17663
5275	25017	17658
5276	25022	17653
5277	25027	17649
5278	25032	17644
5279	25036	17639
5280	25042	17635
5281	25046	17630
5282	25050	17625
5283	25054	17619
5284	25060	17615
5285	25064	17610
5286	25068	17605
5287	25072	17600
5288	25077	17595
5289	25081	17590
5290	25086	17585
5291	25091	17580
5292	25095	17575
5293	25099	17570
5294	25103	17565
5295	25108	17560
5296	25112	17555
5297	25116	17550
5298	25120	17544
5299	25125	17540
5300	25129	17535
5301	25133	17530
5302	25138	17525
5303	25143	17520
5304	25147	17515
5305	25151	17510
5306	25157	17506
5307	25162	17501
5308	25166	17496
5309	25171	17492
5310	25175	17487
5311	25180	17482
5312	25184	17476
5313	25189	17472
5314	25194	17467
5315	25198	17462
5316	25203	17458
5317	25266	17493
5318	25275	17491
5319	25285	17490
5320	25293	17488
5321	25303	17487
5322	25309	17482
5323	25313	17478
5324	25320	17474
5325	25324	17469
5326	25329	17464
5327	25334	17460
5328	25339	17455
5329	25345	17451
5330	25351	17447
5331	25356	17443
5332	25361	17438
5333	25366	17434
5334	25371	17429
5335	25384	17430
5336	25389	17425
5337	25394	17421
5338	25399	17416
5339	25404	17411
5340	25409	17407
5341	25415	17403
5342	25419	17398
5343	25423	17392
5344	25427	17387
5345	25431	17382
5346	25435	17377
5347	25439	17372
5348	25444	17367
5349	25448	17362
5350	25452	17356
5351	25456	17351
5352	25461	17347
5353	25465	17341
5354	25469	17336
5355	25473	17331
5356	25478	17326
5357	25482	17321
5358	25486	17316
5359	25491	17311
5360	25496	17306
5361	25500	17301
5362	25504	17296
5363	25510	17292
5364	25514	17287
5365	25518	17282
5366	25524	17277
5367	25528	17272
5368	25533	17267
5369	25537	17262
5370	25542	17258
5371	25547	17253
5372	25551	17248
5373	25556	17243
5374	25560	17238
5375	25564	17233
5376	25569	17228
5377	25576	17225
5378	25580	17219
5379	25584	17214
5380	25589	17210
5381	25593	17205
5382	25597	17199
5383	25601	17194
5384	25606	17189
5385	25610	17184
5386	25614	17179
5387	25620	17175
5388	25624	17170
5389	25628	17165
5390	25632	17159
5391	25638	17155
5392	25642	17150
5393	25646	17145
5394	25651	17140
5395	25656	17135
5396	25660	17130
5397	25664	17125
5398	25670	17121
5399	25674	17116
5400	25678	17110
5401	25683	17106
5402	25687	17101
5403	25692	17096
5404	25696	17091
5405	25701	17087
5406	25706	17082
5407	25710	17077
5408	25716	17072
5409	25721	17068
5410	25725	17063
5411	25729	17058
5412	25734	17053
5413	25738	17048
5414	25743	17043
5415	25748	17038
5416	25753	17034
5417	25758	17029
5418	25762	17024
5419	25767	17019
5420	25771	17014
5421	25775	17009
5422	25780	17004
5423	25784	16999
5424	25788	16994
5425	25792	16989
5426	25797	16984
5427	25801	16979
5428	25805	16974
5429	25811	16969
5430	25815	16964
5431	25819	16959
5432	25824	16954
5433	25829	16950
5434	25833	16945
5435	25838	16940
5436	25843	16935
5437	25847	16930
5438	25851	16925
5439	25855	16920
5440	25860	16915
5441	25864	16910
5442	25869	16905
5443	25875	16901
5444	25879	16896
5445	25883	16891
5446	25887	16886
5447	25893	16881
5448	25897	16876
5449	25901	16871
5450	25906	16867
5451	25910	16862
5452	25915	16856
5453	25919	16851
5454	25923	16847
5455	25929	16842
5456	25933	16837
5457	25938	16832
5458	25942	16827
5459	25946	16822
5460	25950	16816
5461	25955	16812
5462	25959	16807
5463	25963	16801
5464	25967	16796
5465	25972	16792
5466	25975	16786
5467	25980	16781
5468	25986	16777
5469	25990	16772
5470	25994	16767
5471	25998	16762
5472	26004	16757
5473	26008	16752
5474	26012	16747
5475	26018	16743
5476	26023	16739
5477	26028	16734
5478	26032	16729
5479	26038	16725
5480	26042	16720
5481	26046	16714
5482	26051	16710
5483	26057	16706
5484	26061	16700
5485	26066	16696
5486	26071	16691
5487	26075	16687
5488	26080	16682
5489	26086	16678
5490	26091	16673
5491	26096	16668
5492	26100	16664
5493	26106	16660
5494	26111	16655
5495	26117	16651
5496	26122	16646
5497	26126	16641
5498	26131	16636
5499	26135	16631
5500	26140	16626
5501	26143	16621
5502	26149	16616
5503	26153	16611
5504	26157	16606
5505	26163	16602
5506	26167	16597
5507	26171	16592
5508	26175	16587
5509	26181	16582
5510	26185	16577
5511	26189	16572
5512	26193	16567
5513	26198	16562
5514	26202	16557
5515	26207	16553
5516	26212	16548
5517	26216	16543
5518	26220	16538
5519	26226	16533
5520	26230	16528
5521	26234	16523
5522	26239	16518
5523	26245	16514
5524	26250	16510
5525	26254	16505
5526	26260	16501
5527	26264	16496
5528	26269	16491
5529	26274	16486
5530	26278	16481
5531	26283	16476
5532	26287	16471
5533	26293	16467
5534	26297	16462
5535	26302	16457
5536	26307	16453
5537	26311	16448
5538	26315	16443
5539	26319	16438
5540	26325	16433
5541	26329	16428
5542	26333	16423
5543	26337	16418
5544	26342	16413
5545	26347	16408
5546	26351	16403
5547	26358	16400
5548	26362	16395
5549	26366	16390
5550	26371	16385
5551	26376	16380
5552	26380	16375
5553	26384	16370
5554	26389	16365
5555	26393	16360
5556	26398	16355
5557	26404	16351
5558	26408	16346
5559	26413	16341
5560	26417	16337
5561	26424	16333
5562	26429	16328
5563	26433	16323
5564	26438	16319
5565	26443	16314
5566	26448	16309
5567	26453	16305
5568	26457	16300
5569	26463	16295
5570	26468	16291
5571	26474	16287
5572	26480	16283
5573	26486	16279
5574	26491	16275
5575	26496	16270
5576	26501	16265
5577	26505	16260
5578	26509	16255
5579	26513	16250
5580	26519	16246
5581	26523	16240
5582	26527	16235
5583	26532	16231
5584	26537	16226
5585	26542	16221
5586	26546	16216
5587	26551	16212
5588	26555	16207
5589	26560	16202
5590	26565	16197
5591	26570	16193
5592	26574	16188
5593	26580	16183
5594	26584	16178
5595	26589	16173
5596	26593	16168
5597	26599	16164
5598	26604	16160
5599	26609	16156
5600	26615	16151
5601	26619	16146
5602	26623	16141
5603	26629	16137
5604	26633	16132
5605	26637	16127
5606	26642	16122
5607	26647	16117
5608	26651	16112
5609	26656	16107
5610	26661	16103
5611	26665	16098
5612	26669	16093
5613	26673	16087
5614	26678	16083
5615	26682	16078
5616	26686	16072
5617	26691	16068
5618	26695	16062
5619	26699	16057
5620	26703	16052
5621	26708	16047
5622	26713	16043
5623	26717	16037
5624	26721	16032
5625	26726	16028
5626	26731	16023
5627	26736	16018
5628	26741	16014
5629	26746	16009
5630	26751	16005
5631	26756	16000
5632	26760	15995
5633	26764	15990
5634	26768	15985
5635	26774	15980
5636	26778	15975
5637	26782	15970
5638	26788	15966
5639	26793	15961
5640	26797	15956
5641	26801	15951
5642	26806	15947
5643	26811	15942
5644	26815	15937
5645	26820	15932
5646	26824	15927
5647	26829	15922
5648	26833	15917
5649	26839	15913
5650	26843	15908
5651	26847	15903
5652	26852	15898
5653	26856	15893
5654	26861	15889
5655	26866	15884
5656	26871	15879
5657	26875	15874
5658	26879	15869
5659	26884	15864
5660	26888	15859
5661	26892	15854
5662	26897	15849
5663	26901	15844
5664	26906	15839
5665	26910	15834
5666	26914	15829
5667	26919	15824
5668	26923	15819
5669	26927	15814
5670	26932	15809
5671	26936	15804
5672	26940	15799
5673	26944	15794
5674	26950	15790
5675	26954	15785
5676	26959	15780
5677	26964	15776
5678	26969	15771
5679	26973	15766
5680	26977	15760
5681	26983	15757
5682	26988	15752
5683	26992	15747
5684	26997	15742
5685	27001	15737
5686	27006	15732
5687	27010	15727
5688	27016	15723
5689	27020	15718
5690	27024	15713
5691	27030	15708
5692	27034	15704
5693	27039	15699
5694	27044	15695
5695	27049	15690
5696	27054	15685
5697	27060	15681
5698	27065	15676
5699	27069	15671
5700	27073	15666
5701	27079	15662
5702	27083	15657
5703	27087	15652
5704	27091	15647
5705	27096	15642
5706	27100	15637
5707	27104	15632
5708	27109	15627
5709	27113	15622
5710	27118	15617
5711	27123	15613
5712	27128	15608
5713	27133	15603
5714	27137	15598
5715	27142	15594
5716	27147	15589
5717	27151	15584
5718	27155	15579
5719	27161	15575
5720	27165	15570
5721	27169	15564
5722	27175	15560
5723	27179	15555
5724	27183	15550
5725	27187	15545
5726	27193	15541
5727	27198	15536
5728	27202	15531
5729	27208	15527
5730	27212	15521
5731	27216	15517
5732	27221	15512
5733	27225	15507
5734	27230	15502
5735	27234	15497
5736	27239	15492
5737	27243	15487
5738	27247	15482
5739	27252	15477
5740	27257	15473
5741	27261	15467
5742	27265	15462
5743	27270	15458
5744	27274	15453
5745	27278	15448
5746	27282	15442
5747	27288	15438
5748	27292	15433
5749	27296	15428
5750	27301	15424
5751	27306	15419
5752	27310	15414
5753	27314	15408
5754	27321	15405
5755	27325	15400
5756	27330	15395
5757	27334	15390
5758	27339	15386
5759	27344	15381
5760	27348	15376
5761	27353	15371
5762	27357	15366
5763	27361	15361
5764	27367	15356
5765	27371	15351
5766	27376	15347
5767	27382	15343
5768	27386	15338
5769	27390	15333
5770	27394	15327
5771	27399	15323
5772	27404	15318
5773	27408	15313
5774	27414	15309
5775	27418	15304
5776	27422	15299
5777	27426	15294
5778	27431	15289
5779	27435	15284
5780	27439	15279
5781	27444	15274
5782	27449	15269
5783	27453	15264
5784	27457	15259
5785	27462	15254
5786	27467	15249
5787	27471	15245
5788	27476	15240
5789	27480	15235
5790	27485	15230
5791	27489	15225
5792	27494	15220
5793	27498	15216
5794	27503	15211
5795	27508	15206
5796	27514	15202
5797	27519	15197
5798	27523	15192
5799	27530	15189
5800	27535	15184
5801	27542	15180
5802	27547	15176
5803	27559	15175
5804	27564	15171
5805	27568	15166
5806	27574	15161
5807	27578	15156
5808	27582	15151
5809	27586	15146
5810	27591	15141
5811	27595	15136
5812	27599	15131
5813	27603	15126
5814	27608	15121
5815	27612	15116
5816	27617	15111
5817	27621	15106
5818	27626	15102
5819	27630	15097
5820	27634	15092
5821	27640	15087
5822	27644	15082
5823	27648	15077
5824	27652	15072
5825	27658	15068
5826	27663	15063
5827	27667	15058
5828	27672	15053
5829	27677	15049
5830	27681	15044
5831	27687	15040
5832	27692	15035
5833	27696	15030
5834	27700	15025
5835	27705	15020
5836	27709	15015
5837	27714	15010
5838	27720	15006
5839	27724	15001
5840	27729	14996
5841	27735	14992
5842	27739	14987
5843	27744	14983
5844	27749	14978
5845	27754	14973
5846	27758	14968
5847	27762	14963
5848	27767	14959
5849	27772	14954
5850	27776	14949
5851	27780	14944
5852	27785	14939
5853	27789	14934
5854	27794	14929
5855	27799	14925
5856	27803	14920
5857	27807	14915
5858	27811	14909
5859	27816	14905
5860	27821	14900
5861	27825	14895
5862	27829	14890
5863	27835	14885
5864	27839	14880
5865	27843	14875
5866	27848	14871
5867	27852	14866
5868	27856	14861
5869	27861	14856
5870	27866	14851
5871	27871	14847
5872	27875	14841
5873	27881	14837
5874	27885	14832
5875	27889	14827
5876	27893	14822
5877	27898	14817
5878	27902	14812
5879	27908	14808
5880	27913	14803
5881	27918	14799
5882	27923	14794
5883	27929	14790
5884	27934	14785
5885	27939	14781
5886	27944	14777
5887	27949	14772
5888	27953	14767
5889	27957	14762
5890	27963	14757
5891	27967	14752
5892	27971	14747
5893	27977	14743
5894	27981	14738
5895	27985	14733
5896	27989	14728
5897	27995	14723
5898	27999	14719
5899	28004	14714
5900	28009	14709
5901	28013	14704
5902	28017	14699
5903	28022	14694
5904	28027	14690
5905	28031	14685
5906	28036	14680
5907	28041	14675
5908	28047	14671
5909	28051	14666
5910	28056	14662
5911	28062	14657
5912	28066	14652
5913	28070	14647
5914	28076	14643
5915	28081	14638
5916	28085	14633
5917	28090	14628
5918	28094	14624
5919	28101	14620
5920	28106	14616
5921	28111	14611
5922	28115	14606
5923	28120	14601
5924	28124	14596
5925	28129	14591
5926	28133	14586
5927	28138	14581
5928	28142	14576
5929	28146	14571
5930	28150	14566
5931	28155	14562
5932	28160	14557
5933	28164	14552
5934	28169	14547
5935	28173	14542
5936	28177	14537
5937	28181	14532
5938	28186	14527
5939	28191	14522
5940	28195	14517
5941	28200	14513
5942	28204	14508
5943	28208	14503
5944	28212	14497
5945	28218	14493
5946	28222	14488
5947	28228	14484
5948	28233	14479
5949	28237	14474
5950	28241	14469
5951	28246	14464
5952	28251	14460
5953	28255	14455
5954	28259	14450
5955	28265	14445
5956	28269	14440
5957	28274	14435
5958	28278	14431
5959	28285	14427
5960	28290	14422
5961	28294	14417
5962	28299	14413
5963	28304	14408
5964	28309	14403
5965	28314	14399
5966	28318	14394
5967	28322	14389
5968	28326	14384
5969	28332	14379
5970	28337	14374
5971	28341	14370
5972	28346	14365
5973	28350	14360
5974	28354	14355
5975	28358	14350
5976	28363	14345
5977	28367	14340
5978	28372	14335
5979	28376	14330
5980	28381	14325
5981	28385	14320
5982	28389	14315
5983	28394	14311
5984	28398	14306
5985	28402	14300
5986	28407	14296
5987	28413	14291
5988	28417	14286
5989	28421	14281
5990	28426	14277
5991	28432	14273
5992	28437	14268
5993	28443	14264
5994	28447	14259
5995	28451	14254
5996	28456	14249
5997	28462	14245
5998	28467	14240
5999	28471	14235
6000	28476	14231
6001	28481	14226
6002	28485	14221
6003	28490	14216
6004	28495	14211
6005	28499	14207
6006	28504	14202
6007	28509	14197
6008	28513	14192
6009	28517	14187
6010	28523	14183
6011	28528	14178
6012	28532	14173
6013	28536	14168
6014	28541	14164
6015	28546	14159
6016	28550	14154
6017	28555	14149
6018	28559	14144
6019	28563	14139
6020	28567	14134
6021	28572	14129
6022	28577	14125
6023	28581	14120
6024	28587	14115
6025	28592	14111
6026	28597	14106
6027	28603	14102
6028	28607	14097
6029	28612	14092
6030	28617	14087
6031	28623	14084
6032	28628	14079
6033	28633	14074
6034	28639	14070
6035	28644	14065
6036	28650	14062
6037	28655	14057
6038	28659	14052
6039	28663	14047
6040	28669	14042
6041	28673	14037
6042	28677	14032
6043	28682	14028
6044	28686	14023
6045	28691	14018
6046	28695	14013
6047	28700	14008
6048	28704	14003
6049	28708	13998
6050	28712	13993
6051	28718	13988
6052	28722	13983
6053	28726	13978
6054	28731	13974
6055	28735	13969
6056	28739	13964
6057	28743	13959
6058	28749	13954
6059	28753	13949
6060	28758	13945
6061	28763	13940
6062	28767	13935
6063	28772	13930
6064	28776	13925
6065	28782	13921
6066	28786	13916
6067	28790	13911
6068	28795	13906
6069	28800	13902
6070	28805	13897
6071	28809	13892
6072	28815	13888
6073	28820	13883
6074	28825	13878
6075	28830	13874
6076	28834	13869
6077	28838	13864
6078	28844	13859
6079	28849	13855
6080	28853	13850
6081	28857	13845
6082	28862	13840
6083	28867	13835
6084	28871	13830
6085	28876	13826
6086	28880	13821
6087	28885	13816
6088	28889	13811
6089	28894	13806
6090	28898	13801
6091	28902	13796
6092	28908	13792
6093	28912	13787
6094	28916	13782
6095	28920	13777
6096	28925	13772
6097	28929	13767
6098	28934	13762
6099	28938	13757
6100	28944	13753
6101	28948	13748
6102	28952	13743
6103	28958	13739
6104	28962	13734
6105	28967	13729
6106	28972	13724
6107	28977	13720
6108	28982	13715
6109	28986	13710
6110	28992	13706
6111	28997	13701
6112	29001	13696
6113	29007	13692
6114	29012	13687
6115	29016	13682
6116	29022	13678
6117	29026	13673
6118	29030	13668
6119	29034	13663
6120	29040	13658
6121	29044	13654
6122	29048	13648
6123	29053	13644
6124	29057	13639
6125	29062	13634
6126	29066	13629
6127	29071	13624
6128	29075	13619
6129	29079	13614
6130	29084	13609
6131	29089	13605
6132	29093	13600
6133	29097	13595
6134	29103	13590
6135	29107	13585
6136	29111	13580
6137	29115	13575
6138	29121	13571
6139	29125	13566
6140	29130	13561
6141	29135	13557
6142	29140	13552
6143	29144	13547
6144	29150	13543
6145	29154	13538
6146	29159	13533
6147	29165	13529
6148	29171	13525
6149	29176	13520
6150	29183	13517
6151	29189	13513
6152	29194	13508
6153	29200	13503
6154	29204	13499
6155	29209	13494
6156	29215	13490
6157	29219	13485
6158	29223	13480
6159	29227	13475
6160	29232	13470
6161	29237	13465
6162	29241	13460
6163	29246	13456
6164	29251	13451
6165	29256	13446
6166	29260	13441
6167	29265	13436
6168	29269	13432
6169	29273	13426
6170	29279	13422
6171	29284	13417
6172	29289	13413
6173	29294	13409
6174	29299	13404
6175	29303	13399
6176	29309	13394
6177	29314	13390
6178	29318	13385
6179	29322	13380
6180	29327	13375
6181	29331	13370
6182	29336	13365
6183	29341	13361
6184	29346	13356
6185	29350	13351
6186	29354	13346
6187	29360	13342
6188	29365	13337
6189	29370	13332
6190	29376	13328
6191	29380	13323
6192	29385	13318
6193	29390	13314
6194	29394	13309
6195	29399	13304
6196	29403	13299
6197	29408	13295
6198	29412	13290
6199	29416	13284
6200	29422	13280
6201	29426	13275
6202	29430	13270
6203	29434	13265
6204	29439	13260
6205	29443	13255
6206	29447	13250
6207	29452	13245
6208	29457	13241
6209	29461	13236
6210	29465	13231
6211	29471	13227
6212	29476	13222
6213	29481	13217
6214	29487	13213
6215	29492	13208
6216	29497	13204
6217	29502	13199
6218	29507	13194
6219	29512	13190
6220	29516	13185
6221	29521	13180
6222	29525	13175
6223	29530	13170
6224	29535	13166
6225	29539	13161
6226	29543	13156
6227	29549	13152
6228	29554	13147
6229	29558	13142
6230	29563	13137
6231	29568	13132
6232	29572	13127
6233	29576	13123
6234	29580	13118
6235	29586	13113
6236	29590	13108
6237	29594	13103
6238	29599	13099
6239	29603	13094
6240	29608	13089
6241	29612	13083
6242	29616	13079
6243	29620	13074
6244	29624	13069
6245	29629	13064
6246	29634	13059
6247	29638	13054
6248	29642	13049
6249	29647	13044
6250	29651	13039
6251	29655	13034
6252	29659	13029
6253	29666	13025
6254	29670	13020
6255	29675	13016
6256	29681	13012
6257	29685	13007
6258	29690	13002
6259	29696	12998
6260	29700	12993
6261	29705	12988
6262	29711	12984
6263	29717	12979
6264	29721	12975
6265	29727	12970
6266	29732	12966
6267	29737	12961
6268	29742	12956
6269	29746	12952
6270	29751	12947
6271	29755	12942
6272	29760	12937
6273	29764	12932
6274	29768	12927
6275	29772	12922
6276	29778	12917
6277	29782	12913
6278	29786	12908
6279	29792	12903
6280	29797	12898
6281	29801	12893
6282	29805	12888
6283	29810	12884
6284	29814	12879
6285	29818	12874
6286	29823	12869
6287	29827	12864
6288	29831	12859
6289	29836	12854
6290	29841	12850
6291	29846	12845
6292	29850	12840
6293	29856	12836
6294	29860	12831
6295	29865	12826
6296	29869	12821
6297	29875	12817
6298	29880	12812
6299	29884	12807
6300	29889	12803
6301	29894	12798
6302	29899	12793
6303	29904	12789
6304	29908	12784
6305	29912	12779
6306	29918	12774
6307	29924	12770
6308	29928	12765
6309	29932	12760
6310	29937	12755
6311	29942	12751
6312	29947	12746
6313	29953	12742
6314	29957	12737
6315	29961	12732
6316	29966	12727
6317	29971	12723
6318	29976	12718
6319	29981	12713
6320	29986	12709
6321	29990	12704
6322	29994	12699
6323	29998	12693
6324	30003	12689
6325	30008	12684
6326	30012	12679
6327	30017	12674
6328	30021	12669
6329	30026	12665
6330	30030	12660
6331	30036	12655
6332	30040	12651
6333	30045	12646
6334	30050	12641
6335	30054	12636
6336	30058	12631
6337	30062	12626
6338	30067	12621
6339	30071	12616
6340	30076	12611
6341	30081	12607
6342	30085	12602
6343	30090	12597
